game_id,player_card1_rank,player_card1_suit,player_card2_rank,player_card2_suit,player_card3_rank,player_card3_suit,player_card_count,banker_card1_rank,banker_card1_suit,banker_card2_rank,banker_card2_suit,banker_card3_rank,banker_card3_suit,banker_card_count,player_final_total,banker_final_total,player_natural,banker_natural,winner
4863,7,1,12,2,0,0,2,1,2,10,3,13,1,3,7,1,0,0,1
4864,1,1,6,3,0,0,2,9,2,5,1,13,0,3,7,4,0,0,1
4865,2,1,2,0,1,3,3,4,0,6,1,7,2,3,5,7,0,0,0
4866,5,3,10,1,3,2,3,8,3,9,3,0,0,2,8,7,0,0,1
4867,13,2,8,2,0,0,2,3,3,4,3,0,0,2,8,7,1,0,1
4868,11,3,6,0,0,0,2,2,2,6,2,0,0,2,6,8,0,1,0
4869,7,3,3,0,8,1,3,5,0,5,2,1,0,3,8,1,0,0,1
4870,9,0,10,2,0,0,2,12,3,9,1,0,0,2,9,9,1,1,2
4871,1,1,1,0,0,0,2,2,3,6,2,0,0,2,2,8,0,1,0
4872,3,1,7,1,3,0,3,1,2,9,2,2,0,3,3,2,0,0,1
4873,5,2,6,3,11,3,3,12,1,5,0,0,0,2,1,5,0,0,0
4874,1,3,12,3,3,2,3,13,2,12,2,12,0,3,4,0,0,0,1
4875,4,2,5,1,0,0,2,3,3,8,3,0,0,2,9,1,1,0,1
4876,6,0,10,2,0,0,2,13,0,8,0,0,0,2,6,8,0,1,0
4877,11,2,8,2,0,0,2,5,3,4,3,0,0,2,8,9,1,1,0
4878,2,2,9,3,8,1,3,4,1,9,0,0,0,2,9,3,0,0,1
4879,10,3,11,0,2,1,3,10,1,7,2,0,0,2,2,7,0,0,0
4880,11,2,7,3,0,0,2,1,2,13,1,5,0,3,7,6,0,0,1
4881,4,3,13,0,6,0,3,5,1,8,2,9,0,3,0,2,0,0,0
4882,10,0,10,2,13,3,3,2,3,3,1,0,0,2,0,5,0,0,0
4883,9,2,11,1,0,0,2,2,0,6,2,0,0,2,9,8,1,1,1
4884,9,3,10,1,0,0,2,7,1,4,2,0,0,2,9,1,1,0,1
4885,12,0,7,0,0,0,2,12,2,12,3,8,0,3,7,8,0,0,0
4886,2,1,2,2,7,2,3,3,0,4,1,0,0,2,1,7,0,0,0
4887,4,0,12,1,1,3,3,11,3,6,3,0,0,2,5,6,0,0,0
4888,5,3,10,3,1,1,3,3,2,8,1,3,3,3,6,4,0,0,1
4889,7,1,4,2,0,0,2,9,1,10,1,0,0,2,1,9,0,1,0
4890,13,1,6,1,0,0,2,6,3,2,0,0,0,2,6,8,0,1,0
4891,1,0,12,0,8,3,3,10,0,11,2,1,3,3,9,1,0,0,1
4892,1,2,13,2,12,3,3,3,2,3,1,0,0,2,1,6,0,0,0
4893,8,1,2,3,11,0,3,7,2,3,0,10,2,3,0,0,0,0,2
4894,5,2,9,2,0,0,2,7,0,1,1,0,0,2,4,8,0,1,0
4895,4,1,6,0,11,1,3,6,2,12,1,0,0,2,0,6,0,0,0
4896,5,3,13,0,4,3,3,11,3,4,0,2,1,3,9,6,0,0,1
4897,8,0,10,3,0,0,2,5,0,3,3,0,0,2,8,8,1,1,2
4898,10,1,2,1,5,2,3,7,0,9,3,0,0,2,7,6,0,0,1
4899,13,0,2,3,5,1,3,11,1,1,1,11,0,3,7,1,0,0,1
4900,2,0,8,0,0,0,2,6,2,3,0,0,0,2,0,9,0,1,0
4901,12,3,9,0,0,0,2,6,0,8,3,0,0,2,9,4,1,0,1
4902,12,1,12,2,0,0,2,9,2,10,3,0,0,2,0,9,0,1,0
4903,11,2,2,2,3,3,3,7,3,13,2,0,0,2,5,7,0,0,0
4904,8,2,12,0,0,0,2,13,3,4,1,0,0,2,8,4,1,0,1
4905,7,2,1,2,0,0,2,1,0,10,0,0,0,2,8,1,1,0,1
4906,10,2,1,3,4,0,3,5,0,6,1,13,1,3,5,1,0,0,1
4907,8,1,11,3,0,0,2,9,1,5,3,0,0,2,8,4,1,0,1
4908,4,0,5,0,0,0,2,13,1,3,0,0,0,2,9,3,1,0,1
4909,6,1,8,3,1,2,3,12,1,1,0,9,0,3,5,0,0,0,1
4910,3,3,10,1,9,1,3,7,1,13,3,0,0,2,2,7,0,0,0
4911,1,1,4,2,2,3,3,10,3,7,0,0,0,2,7,7,0,0,2
4912,6,3,11,1,0,0,2,13,2,6,0,0,0,2,6,6,0,0,2
4913,9,2,5,1,11,2,3,11,3,11,0,2,2,3,4,2,0,0,1
4914,5,2,8,1,12,0,3,10,2,4,1,0,0,2,3,4,0,0,0
4915,3,2,10,0,0,0,2,12,2,8,0,0,0,2,3,8,0,1,0
4916,4,3,7,2,7,3,3,2,0,2,1,1,3,3,8,5,0,0,1
4917,4,1,7,3,2,2,3,3,3,2,0,0,0,2,3,5,0,0,0
4918,9,1,10,2,0,0,2,4,0,10,0,0,0,2,9,4,1,0,1
4919,12,3,9,0,0,0,2,9,3,12,0,0,0,2,9,9,1,1,2
4920,12,2,10,3,0,0,2,6,2,3,1,0,0,2,0,9,0,1,0
4921,7,2,1,2,0,0,2,8,2,1,1,0,0,2,8,9,1,1,0
4922,13,1,5,2,13,0,3,11,3,2,3,5,1,3,5,7,0,0,0
4923,11,1,1,0,13,2,3,10,1,5,3,0,0,2,1,5,0,0,0
4924,6,3,4,3,8,3,3,8,1,6,0,0,0,2,8,4,0,0,1
4925,11,0,7,1,0,0,2,8,0,5,0,3,2,3,7,6,0,0,1
4926,6,1,12,1,0,0,2,3,0,9,2,7,0,3,6,9,0,0,0
4927,7,2,9,3,0,0,2,12,3,6,1,0,0,2,6,6,0,0,2
4928,3,2,9,2,1,2,3,4,3,9,1,6,0,3,3,9,0,0,0
4929,8,2,10,3,0,0,2,13,1,7,3,0,0,2,8,7,1,0,1
4930,8,1,5,1,4,0,3,11,0,2,1,10,0,3,7,2,0,0,1
4931,3,1,12,0,11,2,3,7,0,9,0,0,0,2,3,6,0,0,0
4932,11,3,2,0,5,2,3,10,1,3,3,13,2,3,7,3,0,0,1
4933,5,3,1,1,0,0,2,4,2,5,0,0,0,2,6,9,0,1,0
4934,7,1,1,3,0,0,2,8,3,11,1,0,0,2,8,8,1,1,2
4935,2,2,8,0,2,3,3,10,2,6,2,0,0,2,2,6,0,0,0
4936,5,0,4,1,0,0,2,6,3,7,2,0,0,2,9,3,1,0,1
4937,12,0,13,3,5,3,3,1,3,11,1,13,0,3,5,1,0,0,1
4938,2,3,13,1,8,0,3,10,1,4,3,0,0,2,0,4,0,0,0
4939,8,2,10,2,0,0,2,7,0,7,3,0,0,2,8,4,1,0,1
4940,9,0,1,1,2,1,3,6,2,12,1,0,0,2,2,6,0,0,0
4941,7,1,2,2,0,0,2,4,2,10,3,0,0,2,9,4,1,0,1
4942,2,0,4,0,0,0,2,1,0,9,2,6,1,3,6,6,0,0,2
4943,13,2,8,1,0,0,2,11,0,3,1,0,0,2,8,3,1,0,1
4944,5,2,9,3,9,1,3,10,0,3,3,8,3,3,3,1,0,0,1
4945,8,1,1,1,0,0,2,11,3,3,3,0,0,2,9,3,1,0,1
4946,6,2,8,0,9,0,3,13,0,3,0,6,0,3,3,9,0,0,0
4947,2,2,11,2,12,1,3,1,2,6,3,0,0,2,2,7,0,0,0
4948,10,0,13,3,0,0,2,5,0,3,1,0,0,2,0,8,0,1,0
4949,10,1,4,1,10,3,3,5,1,13,2,0,0,2,4,5,0,0,0
4950,1,0,6,1,0,0,2,8,2,4,2,1,3,3,7,3,0,0,1
4951,8,3,11,0,0,0,2,2,1,12,0,0,0,2,8,2,1,0,1
4952,7,3,5,3,12,3,3,10,2,2,0,9,1,3,2,1,0,0,1
4953,4,3,9,3,9,2,3,11,1,4,0,0,0,2,2,4,0,0,0
4954,12,0,2,0,0,0,2,5,2,3,3,0,0,2,2,8,0,1,0
4955,9,0,6,2,1,2,3,2,3,10,2,7,1,3,6,9,0,0,0
4956,12,1,6,1,0,0,2,11,1,10,3,1,0,3,6,1,0,0,1
4957,12,3,4,0,11,3,3,5,3,13,3,0,0,2,4,5,0,0,0
4958,7,0,1,3,0,0,2,12,2,13,1,0,0,2,8,0,1,0,1
4959,5,0,3,2,0,0,2,6,0,5,1,0,0,2,8,1,1,0,1
4960,6,3,11,2,0,0,2,4,3,11,0,10,1,3,6,4,0,0,1
4961,7,3,9,1,0,0,2,1,1,9,2,4,2,3,6,4,0,0,1
4962,3,0,8,3,8,1,3,10,0,4,1,0,0,2,9,4,0,0,1
4963,9,0,4,0,9,1,3,5,0,11,3,0,0,2,2,5,0,0,0
4964,2,2,10,0,0,0,2,1,2,7,3,0,0,2,2,8,0,1,0
4965,9,3,13,1,0,0,2,12,1,13,2,0,0,2,9,0,1,0,1
4966,4,2,3,1,0,0,2,10,3,5,3,7,1,3,7,2,0,0,1
4967,7,2,6,2,3,3,3,5,1,10,2,0,0,2,6,5,0,0,1
4968,7,0,10,1,0,0,2,11,2,13,3,6,0,3,7,6,0,0,1
4969,8,2,2,3,0,0,2,9,2,11,0,0,0,2,0,9,0,1,0
4970,1,0,4,3,12,3,3,1,3,13,0,8,3,3,5,9,0,0,0
4971,5,2,8,0,6,1,3,2,0,4,1,12,0,3,9,6,0,0,1
4972,4,0,9,3,11,2,3,13,2,6,3,0,0,2,3,6,0,0,0
4973,1,3,9,2,6,2,3,1,2,13,3,12,1,3,6,1,0,0,1
4974,13,1,3,2,12,0,3,1,0,1,1,8,1,3,3,0,0,0,1
4975,8,0,10,1,0,0,2,3,1,10,0,0,0,2,8,3,1,0,1
4976,4,2,7,0,6,1,3,12,3,5,2,10,3,3,7,5,0,0,1
4977,11,0,8,3,0,0,2,2,2,5,1,0,0,2,8,7,1,0,1
4978,3,3,2,0,4,3,3,10,2,6,0,0,0,2,9,6,0,0,1
4979,2,1,9,1,3,0,3,4,1,2,3,0,0,2,4,6,0,0,0
4980,5,0,7,2,7,1,3,11,3,13,0,5,3,3,9,5,0,0,1
4981,11,2,11,3,5,3,3,9,3,4,0,10,3,3,5,3,0,0,1
4982,1,3,2,2,12,3,3,6,3,4,2,1,0,3,3,1,0,0,1
4983,12,1,10,0,12,0,3,4,1,10,2,0,0,2,0,4,0,0,0
4984,5,0,5,2,0,0,2,8,3,11,1,0,0,2,0,8,0,1,0
4985,13,3,3,2,0,0,2,12,2,9,2,0,0,2,3,9,0,1,0
4986,7,2,7,1,6,1,3,3,1,2,0,13,2,3,0,5,0,0,0
4987,7,3,4,3,13,0,3,9,0,3,0,6,0,3,1,8,0,0,0
4988,8,1,5,1,0,0,2,13,1,8,0,0,0,2,3,8,0,1,0
4989,1,2,10,1,11,0,3,2,1,3,3,0,0,2,1,5,0,0,0
4990,4,3,1,1,5,0,3,8,3,8,2,0,0,2,0,6,0,0,0
4991,10,2,1,0,6,2,3,7,1,6,1,13,2,3,7,3,0,0,1
4992,9,3,9,1,0,0,2,3,2,11,2,0,0,2,8,3,1,0,1
4993,13,3,3,1,2,3,3,2,0,5,3,0,0,2,5,7,0,0,0
4994,4,2,10,3,1,2,3,13,0,6,0,0,0,2,5,6,0,0,0
4995,11,0,6,3,0,0,2,1,3,10,0,8,0,3,6,9,0,0,0
4996,4,1,9,0,7,2,3,2,1,2,2,5,2,3,0,9,0,0,0
4997,7,3,12,0,0,0,2,4,0,11,3,7,0,3,7,1,0,0,1
4998,3,0,10,1,8,1,3,12,3,13,1,3,3,3,1,3,0,0,0
4999,2,0,13,1,5,0,3,7,2,8,3,9,2,3,7,4,0,0,1
5000,8,2,11,3,0,0,2,10,1,4,3,0,0,2,8,4,1,0,1
5001,12,2,10,0,11,2,3,5,2,1,0,0,0,2,0,6,0,0,0
5002,6,2,4,2,6,1,3,7,3,4,0,13,3,3,6,1,0,0,1
5003,3,2,6,0,0,0,2,9,3,12,3,0,0,2,9,9,1,1,2
5004,9,0,6,3,10,2,3,3,1,13,2,10,3,3,5,3,0,0,1
5005,1,3,7,0,0,0,2,1,1,11,1,0,0,2,8,1,1,0,1
5006,11,0,12,1,2,2,3,7,1,9,1,0,0,2,2,6,0,0,0
5007,1,2,8,1,0,0,2,4,1,3,3,0,0,2,9,7,1,0,1
5008,3,3,3,2,0,0,2,5,0,5,1,7,1,3,6,7,0,0,0
5009,13,2,8,0,0,0,2,6,2,3,0,0,0,2,8,9,1,1,0
5010,11,3,11,1,6,1,3,9,3,2,3,6,0,3,6,7,0,0,0
5011,4,0,12,0,0,0,2,9,0,9,2,0,0,2,4,8,0,1,0
5012,12,2,7,2,0,0,2,7,0,1,0,0,0,2,7,8,0,1,0
5013,13,1,10,2,4,1,3,4,2,11,2,8,1,3,4,2,0,0,1
5014,13,0,11,0,6,3,3,5,3,8,2,4,3,3,6,7,0,0,0
5015,2,0,10,3,0,0,2,12,3,8,3,0,0,2,2,8,0,1,0
5016,13,3,9,1,0,0,2,10,0,7,3,0,0,2,9,7,1,0,1
5017,10,2,13,1,9,3,3,10,0,4,1,0,0,2,9,4,0,0,1
5018,6,0,2,0,0,0,2,12,0,4,0,0,0,2,8,4,1,0,1
5019,13,3,5,0,0,0,2,1,0,8,3,0,0,2,5,9,0,1,0
5020,1,3,11,3,9,1,3,12,1,11,1,3,3,3,0,3,0,0,0
5021,7,3,7,2,0,0,2,3,2,6,1,0,0,2,4,9,0,1,0
5022,2,3,8,2,11,0,3,1,2,2,2,7,0,3,0,0,0,0,2
5023,4,2,5,2,0,0,2,7,1,4,3,0,0,2,9,1,1,0,1
5024,3,0,12,2,13,2,3,1,1,9,0,12,3,3,3,0,0,0,1
5025,6,2,5,1,5,3,3,6,3,13,0,0,0,2,6,6,0,0,2
5026,6,1,8,1,0,0,2,9,1,13,2,0,0,2,4,9,0,1,0
5027,13,0,8,2,0,0,2,1,2,8,3,0,0,2,8,9,1,1,0
5028,3,1,5,2,0,0,2,12,2,10,1,0,0,2,8,0,1,0,1
5029,10,3,10,0,1,0,3,9,3,2,1,9,0,3,1,0,0,0,1
5030,7,3,4,3,11,1,3,5,1,11,2,0,0,2,1,5,0,0,0
5031,6,0,6,2,2,3,3,7,0,13,3,0,0,2,4,7,0,0,0
5032,4,2,10,2,11,3,3,12,0,2,2,13,1,3,4,2,0,0,1
5033,4,1,1,1,2,0,3,3,0,1,3,11,0,3,7,4,0,0,1
5034,12,3,3,3,12,1,3,5,3,6,3,9,2,3,3,0,0,0,1
5035,12,2,13,0,7,2,3,9,1,5,3,1,0,3,7,5,0,0,1
5036,9,3,1,1,7,3,3,8,0,3,2,4,3,3,7,5,0,0,1
5037,9,0,8,3,0,0,2,8,2,11,1,0,0,2,7,8,0,1,0
5038,5,0,11,0,10,0,3,6,2,10,2,0,0,2,5,6,0,0,0
5039,6,0,13,3,0,0,2,11,3,7,1,0,0,2,6,7,0,0,0
5040,1,2,5,1,0,0,2,8,1,2,0,9,2,3,6,9,0,0,0
5041,2,3,3,1,2,1,3,10,3,13,2,4,2,3,7,4,0,0,1
5042,2,2,12,0,4,1,3,1,3,6,1,0,0,2,6,7,0,0,0
5043,13,1,12,1,0,0,2,6,3,3,0,0,0,2,0,9,0,1,0
5044,12,0,9,0,0,0,2,10,0,4,1,0,0,2,9,4,1,0,1
5045,8,3,6,2,4,3,3,9,2,7,1,0,0,2,8,6,0,0,1
5046,13,0,2,2,6,0,3,5,3,8,2,6,1,3,8,9,0,0,0
5047,12,3,1,0,11,3,3,2,1,3,0,0,0,2,1,5,0,0,0
5048,11,1,2,3,0,0,2,5,0,3,2,0,0,2,2,8,0,1,0
5049,9,3,3,1,12,1,3,4,2,13,1,0,0,2,2,4,0,0,0
5050,11,2,13,2,10,2,3,3,3,7,0,7,3,3,0,7,0,0,0
5051,10,3,12,2,5,2,3,11,0,4,0,7,2,3,5,1,0,0,1
5052,8,0,8,1,0,0,2,1,1,6,3,0,0,2,6,7,0,0,0
5053,6,2,11,1,0,0,2,5,3,9,0,3,0,3,6,7,0,0,0
5054,5,1,2,0,0,0,2,11,2,6,0,0,0,2,7,6,0,0,1
5055,9,2,3,1,10,3,3,10,2,1,0,7,1,3,2,8,0,0,0
5056,1,2,2,3,8,0,3,10,1,13,0,9,1,3,1,9,0,0,0
5057,4,1,8,1,8,3,3,11,3,2,2,1,1,3,0,3,0,0,0
5058,2,1,9,3,7,0,3,10,0,6,3,12,0,3,8,6,0,0,1
5059,13,1,3,2,12,1,3,1,3,13,3,4,2,3,3,5,0,0,0
5060,5,2,5,0,3,3,3,7,2,4,0,7,3,3,3,8,0,0,0
5061,4,3,8,1,0,0,2,2,1,6,1,0,0,2,2,8,0,1,0
5062,11,0,7,1,0,0,2,1,0,4,2,3,2,3,7,8,0,0,0
5063,12,3,11,3,0,0,2,9,1,11,1,0,0,2,0,9,0,1,0
5064,3,1,10,1,7,2,3,1,3,6,2,0,0,2,0,7,0,0,0
5065,13,1,13,2,13,3,3,6,0,9,3,0,0,2,0,5,0,0,0
5066,5,0,11,2,0,0,2,5,2,4,0,0,0,2,5,9,0,1,0
5067,10,3,12,2,5,1,3,10,2,10,0,8,0,3,5,8,0,0,0
5068,3,3,7,0,4,1,3,2,0,3,0,1,2,3,4,6,0,0,0
5069,2,3,8,3,5,3,3,6,3,9,2,2,2,3,5,7,0,0,0
5070,4,0,12,3,5,3,3,11,1,10,2,9,3,3,9,9,0,0,2
5071,13,2,1,0,13,1,3,5,2,11,3,0,0,2,1,5,0,0,0
5072,8,2,10,3,0,0,2,2,1,9,2,0,0,2,8,1,1,0,1
5073,6,1,9,1,13,0,3,3,1,8,1,3,3,3,5,4,0,0,1
5074,1,1,11,2,0,0,2,8,0,10,1,0,0,2,1,8,0,1,0
5075,9,0,12,2,0,0,2,2,3,7,1,0,0,2,9,9,1,1,2
5076,4,1,4,2,0,0,2,4,3,11,0,0,0,2,8,4,1,0,1
5077,7,3,1,2,0,0,2,3,2,1,3,0,0,2,8,4,1,0,1
5078,7,0,12,1,0,0,2,3,0,10,0,6,2,3,7,9,0,0,0
5079,8,3,12,0,0,0,2,2,2,5,1,0,0,2,8,7,1,0,1
5080,3,2,11,1,5,3,3,7,2,13,3,0,0,2,8,7,0,0,1
5081,4,1,8,2,9,0,3,1,3,12,1,1,2,3,1,2,0,0,0
5082,3,0,8,3,2,3,3,12,3,11,3,1,1,3,3,1,0,0,1
5083,5,2,3,3,0,0,2,2,1,4,3,0,0,2,8,6,1,0,1
5084,2,0,6,0,0,0,2,10,0,13,2,0,0,2,8,0,1,0,1
5085,6,2,10,2,0,0,2,4,0,9,2,11,0,3,6,3,0,0,1
5086,7,1,2,2,0,0,2,9,1,10,3,0,0,2,9,9,1,1,2
5087,4,2,5,0,0,0,2,6,1,9,3,0,0,2,9,5,1,0,1
5088,6,3,11,2,0,0,2,1,0,12,2,8,1,3,6,9,0,0,0
5089,10,0,2,2,13,3,3,6,0,6,1,2,1,3,2,4,0,0,0
5090,1,1,1,0,13,1,3,2,3,13,2,11,2,3,2,2,0,0,2
5091,3,1,10,3,4,1,3,9,2,1,2,8,3,3,7,8,0,0,0
5092,4,2,11,1,5,1,3,3,0,8,2,8,0,3,9,9,0,0,2
5093,1,3,9,3,12,0,3,12,1,4,3,0,0,2,0,4,0,0,0
5094,7,1,12,3,0,0,2,11,3,4,0,10,2,3,7,4,0,0,1
5095,2,0,8,1,3,3,3,5,2,11,0,0,0,2,3,5,0,0,0
5096,6,3,7,0,6,2,3,9,1,5,0,10,1,3,9,4,0,0,1
5097,6,2,3,2,0,0,2,3,3,13,3,0,0,2,9,3,1,0,1
5098,4,3,4,2,0,0,2,13,2,8,3,0,0,2,8,8,1,1,2
5099,5,3,2,2,0,0,2,8,2,6,1,5,2,3,7,9,0,0,0
5100,1,3,12,3,9,3,3,10,1,3,1,6,3,3,0,9,0,0,0
5101,5,1,9,2,9,0,3,5,0,1,0,0,0,2,3,6,0,0,0
5102,4,1,2,0,0,0,2,12,1,7,1,0,0,2,6,7,0,0,0
5103,6,0,13,1,0,0,2,11,2,12,0,4,0,3,6,4,0,0,1
5104,3,0,2,3,0,0,2,1,2,8,0,0,0,2,5,9,0,1,0
5105,11,3,10,0,2,1,3,7,2,7,0,10,2,3,2,4,0,0,0
5106,11,1,1,3,0,0,2,8,0,12,3,0,0,2,1,8,0,1,0
5107,11,2,8,3,0,0,2,3,3,9,1,0,0,2,8,2,1,0,1
5108,4,1,13,3,7,1,3,5,3,13,1,9,3,3,1,4,0,0,0
5109,6,0,10,3,0,0,2,13,0,10,2,11,0,3,6,0,0,0,1
5110,1,2,5,2,0,0,2,10,0,3,0,2,2,3,6,5,0,0,1
5111,3,2,12,1,4,2,3,2,1,5,1,0,0,2,7,7,0,0,2
5112,10,1,12,2,0,0,2,9,2,13,2,0,0,2,0,9,0,1,0
5113,2,3,11,3,3,1,3,7,3,9,0,0,0,2,5,6,0,0,0
5114,7,0,5,0,6,1,3,8,2,4,0,6,2,3,8,8,0,0,2
5115,6,2,3,2,0,0,2,12,2,12,0,0,0,2,9,0,1,0,1
5116,9,2,2,1,8,2,3,12,3,7,1,0,0,2,9,7,0,0,1
5117,5,3,11,2,0,0,2,8,3,11,1,0,0,2,5,8,0,1,0
5118,1,1,13,0,11,0,3,1,3,13,3,1,0,3,1,2,0,0,0
5119,11,3,6,3,0,0,2,3,1,13,1,2,2,3,6,5,0,0,1
5120,7,2,10,2,0,0,2,10,3,9,1,0,0,2,7,9,0,1,0
5121,7,3,7,0,0,0,2,8,1,10,1,0,0,2,4,8,0,1,0
5122,2,0,9,0,0,0,2,4,0,4,1,0,0,2,1,8,0,1,0
5123,13,2,5,1,1,2,3,4,2,12,1,0,0,2,6,4,0,0,1
5124,3,0,9,3,0,0,2,3,3,5,0,0,0,2,2,8,0,1,0
5125,8,0,2,2,0,0,2,5,1,4,3,0,0,2,0,9,0,1,0
5126,2,0,9,3,2,3,3,12,0,10,2,7,3,3,3,7,0,0,0
5127,5,3,5,2,8,3,3,7,2,10,1,0,0,2,8,7,0,0,1
5128,13,2,13,3,12,1,3,13,1,6,0,0,0,2,0,6,0,0,0
5129,3,0,4,1,0,0,2,4,0,6,3,2,1,3,7,2,0,0,1
5130,12,3,11,2,7,0,3,13,0,3,3,11,1,3,7,3,0,0,1
5131,6,1,10,0,0,0,2,1,3,6,2,0,0,2,6,7,0,0,0
5132,3,2,1,1,0,0,2,5,0,4,2,0,0,2,4,9,0,1,0
5133,7,1,9,0,0,0,2,1,0,8,2,0,0,2,6,9,0,1,0
5134,12,1,6,3,0,0,2,9,2,5,0,3,0,3,6,7,0,0,0
5135,9,1,11,0,0,0,2,13,1,1,1,0,0,2,9,1,1,0,1
5136,10,0,8,0,0,0,2,4,1,13,3,0,0,2,8,4,1,0,1
5137,7,2,1,3,0,0,2,8,3,1,2,0,0,2,8,9,1,1,0
5138,11,2,13,0,7,0,3,3,3,10,1,4,3,3,7,7,0,0,2
5139,10,3,2,2,11,1,3,6,2,11,3,0,0,2,2,6,0,0,0
5140,9,0,5,2,0,0,2,3,1,5,1,0,0,2,4,8,0,1,0
5141,10,2,2,3,7,1,3,9,3,8,1,0,0,2,9,7,0,0,1
5142,6,0,12,0,0,0,2,2,0,12,3,2,1,3,6,4,0,0,1
5143,3,2,5,3,0,0,2,4,2,4,0,0,0,2,8,8,1,1,2
5144,11,0,11,2,7,1,3,8,1,2,0,3,3,3,7,3,0,0,1
5145,4,2,9,1,6,3,3,13,1,6,0,5,2,3,9,1,0,0,1
5146,2,2,13,3,9,0,3,12,2,7,0,0,0,2,1,7,0,0,0
5147,12,3,5,3,10,3,3,13,2,1,2,6,2,3,5,7,0,0,0
5148,11,3,1,3,13,0,3,2,3,3,0,0,0,2,1,5,0,0,0
5149,3,2,9,3,4,1,3,8,0,4,0,2,1,3,6,4,0,0,1
5150,10,0,7,3,0,0,2,1,1,5,0,0,0,2,7,6,0,0,1
5151,10,2,8,2,0,0,2,10,1,5,1,0,0,2,8,5,1,0,1
5152,7,2,3,1,4,3,3,9,2,1,0,8,3,3,4,8,0,0,0
5153,11,1,4,1,9,0,3,4,3,10,1,0,0,2,3,4,0,0,0
5154,10,3,10,2,7,3,3,5,1,5,2,4,2,3,7,4,0,0,1
5155,13,0,7,0,0,0,2,5,3,13,1,12,0,3,7,5,0,0,1
5156,2,3,8,1,0,0,2,1,2,7,1,0,0,2,0,8,0,1,0
5157,6,1,4,0,6,0,3,3,1,8,0,3,3,3,6,4,0,0,1
5158,9,1,2,1,0,0,2,13,3,8,3,0,0,2,1,8,0,1,0
5159,7,2,5,0,10,0,3,9,2,2,0,3,2,3,2,4,0,0,0
5160,11,0,2,2,12,1,3,12,2,13,2,6,2,3,2,6,0,0,0
5161,8,2,3,0,11,2,3,11,3,1,3,9,3,3,1,0,0,0,1
5162,2,0,10,0,0,0,2,13,2,8,2,0,0,2,2,8,0,1,0
5163,2,3,2,2,12,0,3,8,1,3,0,5,2,3,4,6,0,0,0
5164,3,3,11,3,0,0,2,5,3,4,3,0,0,2,3,9,0,1,0
5165,3,1,2,1,12,2,3,11,2,5,1,0,0,2,5,5,0,0,2
5166,4,2,11,1,6,3,3,7,0,6,1,9,0,3,0,2,0,0,0
5167,9,2,7,1,0,0,2,10,2,9,1,0,0,2,6,9,0,1,0
5168,8,3,11,0,0,0,2,13,1,8,0,0,0,2,8,8,1,1,2
5169,12,3,13,0,1,0,3,7,2,10,1,0,0,2,1,7,0,0,0
5170,13,3,5,0,0,0,2,7,3,1,1,0,0,2,5,8,0,1,0
5171,10,3,4,0,3,2,3,6,2,9,3,0,0,2,7,5,0,0,1
5172,4,3,8,0,5,0,3,2,0,2,3,11,2,3,7,4,0,0,1
5173,13,3,10,0,7,1,3,11,1,12,2,12,0,3,7,0,0,0,1
5174,9,3,13,0,0,0,2,12,1,6,0,0,0,2,9,6,1,0,1
5175,1,1,1,3,6,3,3,5,3,11,3,3,0,3,8,8,0,0,2
5176,5,2,8,3,11,0,3,4,0,3,2,0,0,2,3,7,0,0,0
5177,9,0,13,1,0,0,2,4,2,8,1,0,0,2,9,2,1,0,1
5178,6,1,12,3,0,0,2,3,1,10,2,10,1,3,6,3,0,0,1
5179,2,1,7,3,0,0,2,4,1,3,3,0,0,2,9,7,1,0,1
5180,7,2,13,2,0,0,2,9,1,6,2,2,2,3,7,7,0,0,2
5181,6,0,7,1,1,0,3,6,1,5,2,6,3,3,4,7,0,0,0
5182,13,3,2,0,8,3,3,1,1,13,0,3,0,3,0,4,0,0,0
5183,13,2,4,3,3,3,3,8,0,9,2,0,0,2,7,7,0,0,2
5184,10,3,6,2,0,0,2,4,0,10,2,4,2,3,6,8,0,0,0
5185,12,3,11,2,12,2,3,5,1,2,1,0,0,2,0,7,0,0,0
5186,7,2,11,1,0,0,2,11,0,4,1,2,3,3,7,6,0,0,1
5187,9,0,1,3,2,2,3,8,2,5,3,3,2,3,2,6,0,0,0
5188,3,1,12,0,11,3,3,7,0,10,0,0,0,2,3,7,0,0,0
5189,6,1,4,2,7,3,3,13,0,11,2,8,3,3,7,8,0,0,0
5190,8,1,13,1,0,0,2,10,3,7,1,0,0,2,8,7,1,0,1
5191,5,1,11,1,5,3,3,9,0,4,1,13,2,3,0,3,0,0,0
5192,4,0,3,0,0,0,2,2,0,1,1,4,3,3,7,7,0,0,2
5193,13,3,12,0,0,0,2,2,2,6,2,0,0,2,0,8,0,1,0
5194,10,0,2,3,11,0,3,8,0,2,1,9,2,3,2,9,0,0,0
5195,7,0,10,2,0,0,2,9,1,6,0,11,3,3,7,5,0,0,1
5196,1,0,8,2,0,0,2,12,3,3,1,0,0,2,9,3,1,0,1
5197,3,3,5,2,0,0,2,1,3,10,1,0,0,2,8,1,1,0,1
5198,9,1,11,1,0,0,2,13,0,3,2,0,0,2,9,3,1,0,1
5199,12,0,1,1,4,1,3,10,3,10,2,13,2,3,5,0,0,0,1
